ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
401,../collision_moving_platform/collision_moving_platform.x,25,2.84,0,0,0,0,0.8,meshmix2
402,../collision_moving_platform/collision_moving_platform.x,28,2.84,-3,0,0,0,0.8,meshmix2
403,../collision_moving_platform/collision_moving_platform.x,31,2.84,0,0,0,0,0.8,meshmix2
404,../collision_moving_platform/collision_moving_platform.x,34,2.59,3,0,0,0,2,meshmix2
405,../collision_moving_platform/collision_moving_platform.x,37,2.84,0,0,0,0,0.8,meshmix2
406,../collision_moving_platform/collision_moving_platform.x,38,2.49,0,0,0,0,2.5,meshmix2
407,../collision_moving_platform/collision_moving_platform.x,31,2.84,4,0,0,0,0.8,meshmix2
700,../collision_moving_platform/collision_moving_platform.x,-30,0.36,-7,0,0,0,1.2,meshmix2
701,../collision_moving_platform/collision_moving_platform.x,-28.5,1.1,-6,0,0,0,1,meshmix2
702,../collision_moving_platform/collision_moving_platform.x,-27,1.9,-5,0,0,0,1,meshmix2
703,../collision_moving_platform/collision_moving_platform.x,-25.5,2.72,-4,0,0,0,1.4,meshmix2
710,../collision_moving_platform/collision_moving_platform.x,-10,0.36,-7,0,0,0,1.2,meshmix2
711,../collision_moving_platform/collision_moving_platform.x,-8.5,1.1,-6,0,0,0,1,meshmix2
712,../collision_moving_platform/collision_moving_platform.x,-7,1.9,-5,0,0,0,1,meshmix2
713,../collision_moving_platform/collision_moving_platform.x,-5.5,2.72,-4,0,0,0,1.4,meshmix2
720,../collision_moving_platform/collision_moving_platform.x,10,0.36,-7,0,0,0,1.2,meshmix2
721,../collision_moving_platform/collision_moving_platform.x,11.5,1.1,-6,0,0,0,1,meshmix2
722,../collision_moving_platform/collision_moving_platform.x,13,1.9,-5,0,0,0,1,meshmix2
723,../collision_moving_platform/collision_moving_platform.x,14.5,2.72,-4,0,0,0,1.4,meshmix2
730,../collision_moving_platform/collision_moving_platform.x,30,0.36,-7,0,0,0,1.2,meshmix2
731,../collision_moving_platform/collision_moving_platform.x,31.5,1.1,-6,0,0,0,1,meshmix2
732,../collision_moving_platform/collision_moving_platform.x,33,1.9,-5,0,0,0,1,meshmix2
733,../collision_moving_platform/collision_moving_platform.x,34.5,2.72,-4,0,0,0,1.4,meshmix2
600,../collision_wall/collision_wall.x,-40,1.5,-8,0,0,0,1,meshmix2
601,../collision_wall/collision_wall.x,-40,1.5,0,0,0,0,1,meshmix2
602,../collision_wall/collision_wall.x,-40,1.5,8,0,0,0,1,meshmix2
603,../collision_wall/collision_wall.x,-20,1.5,-8,0,0,0,1,meshmix2
604,../collision_wall/collision_wall.x,-20,1.5,0,0,0,0,1,meshmix2
605,../collision_wall/collision_wall.x,-20,1.5,8,0,0,0,1,meshmix2
606,../collision_wall/collision_wall.x,0,1.5,-8,0,0,0,1,meshmix2
607,../collision_wall/collision_wall.x,0,1.5,0,0,0,0,1,meshmix2
608,../collision_wall/collision_wall.x,0,1.5,8,0,0,0,1,meshmix2
609,../collision_wall/collision_wall.x,20,1.5,-8,0,0,0,1,meshmix2
610,../collision_wall/collision_wall.x,20,1.5,0,0,0,0,1,meshmix2
611,../collision_wall/collision_wall.x,20,1.5,8,0,0,0,1,meshmix2
612,../collision_wall/collision_wall.x,40,1.5,-8,0,0,0,1,meshmix2
613,../collision_wall/collision_wall.x,40,1.5,0,0,0,0,1,meshmix2
614,../collision_wall/collision_wall.x,40,1.5,8,0,0,0,1,meshmix2
620,../collision_wall/collision_wall.x,-36,1.5,-10,0,90,0,1,meshmix2
621,../collision_wall/collision_wall.x,-28,1.5,-10,0,90,0,1,meshmix2
622,../collision_wall/collision_wall.x,-20,1.5,-10,0,90,0,1,meshmix2
623,../collision_wall/collision_wall.x,-12,1.5,-10,0,90,0,1,meshmix2
624,../collision_wall/collision_wall.x,-4,1.5,-10,0,90,0,1,meshmix2
625,../collision_wall/collision_wall.x,4,1.5,-10,0,90,0,1,meshmix2
626,../collision_wall/collision_wall.x,12,1.5,-10,0,90,0,1,meshmix2
627,../collision_wall/collision_wall.x,20,1.5,-10,0,90,0,1,meshmix2
628,../collision_wall/collision_wall.x,28,1.5,-10,0,90,0,1,meshmix2
629,../collision_wall/collision_wall.x,36,1.5,-10,0,90,0,1,meshmix2
630,../collision_wall/collision_wall.x,-36,1.5,10,0,90,0,1,meshmix2
631,../collision_wall/collision_wall.x,-28,1.5,10,0,90,0,1,meshmix2
632,../collision_wall/collision_wall.x,-20,1.5,10,0,90,0,1,meshmix2
633,../collision_wall/collision_wall.x,-12,1.5,10,0,90,0,1,meshmix2
634,../collision_wall/collision_wall.x,-4,1.5,10,0,90,0,1,meshmix2
635,../collision_wall/collision_wall.x,4,1.5,10,0,90,0,1,meshmix2
636,../collision_wall/collision_wall.x,12,1.5,10,0,90,0,1,meshmix2
637,../collision_wall/collision_wall.x,20,1.5,10,0,90,0,1,meshmix2
638,../collision_wall/collision_wall.x,28,1.5,10,0,90,0,1,meshmix2
639,../collision_wall/collision_wall.x,36,1.5,10,0,90,0,1,meshmix2
500,../plateLava.x,-30,0.02,0,0,0,0,2.5,meshmix2
501,../plateLava.x,-10,0.02,0,0,0,0,2.5,meshmix2
502,../plateLava.x,10,0.02,0,0,0,0,2.5,meshmix2
503,../plateLava.x,30,0.02,0,0,0,0,2.5,meshmix2
450,../base/base_rock1.x,9,3,2,0,35,0,0.45,normal
490,../SkySphere_cave/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
8000,../fence.x,-56,0.5,-60,0,0,0,1,normal
8001,../fence.x,-56,0.5,60,0,0,0,1,normal
8002,../fence.x,-48,0.5,-60,0,0,0,1,normal
8003,../fence.x,-48,0.5,60,0,0,0,1,normal
8004,../fence.x,-40,0.5,-60,0,0,0,1,normal
8005,../fence.x,-40,0.5,60,0,0,0,1,normal
8006,../fence.x,-32,0.5,-60,0,0,0,1,normal
8007,../fence.x,-32,0.5,60,0,0,0,1,normal
8008,../fence.x,-24,0.5,-60,0,0,0,1,normal
8009,../fence.x,-24,0.5,60,0,0,0,1,normal
8010,../fence.x,-16,0.5,-60,0,0,0,1,normal
8011,../fence.x,-16,0.5,60,0,0,0,1,normal
8012,../fence.x,-8,0.5,-60,0,0,0,1,normal
8013,../fence.x,-8,0.5,60,0,0,0,1,normal
8014,../fence.x,0,0.5,-60,0,0,0,1,normal
8015,../fence.x,0,0.5,60,0,0,0,1,normal
8016,../fence.x,8,0.5,-60,0,0,0,1,normal
8017,../fence.x,8,0.5,60,0,0,0,1,normal
8018,../fence.x,16,0.5,-60,0,0,0,1,normal
8019,../fence.x,16,0.5,60,0,0,0,1,normal
8020,../fence.x,24,0.5,-60,0,0,0,1,normal
8021,../fence.x,24,0.5,60,0,0,0,1,normal
8022,../fence.x,32,0.5,-60,0,0,0,1,normal
8023,../fence.x,32,0.5,60,0,0,0,1,normal
8024,../fence.x,40,0.5,-60,0,0,0,1,normal
8025,../fence.x,40,0.5,60,0,0,0,1,normal
8026,../fence.x,48,0.5,-60,0,0,0,1,normal
8027,../fence.x,48,0.5,60,0,0,0,1,normal
8028,../fence.x,56,0.5,-60,0,0,0,1,normal
8029,../fence.x,56,0.5,60,0,0,0,1,normal
8030,../fence.x,-60,0.5,-56,0,90,0,1,normal
8031,../fence.x,60,0.5,-56,0,90,0,1,normal
8032,../fence.x,-60,0.5,-48,0,90,0,1,normal
8033,../fence.x,60,0.5,-48,0,90,0,1,normal
8034,../fence.x,-60,0.5,-40,0,90,0,1,normal
8035,../fence.x,60,0.5,-40,0,90,0,1,normal
8036,../fence.x,-60,0.5,-32,0,90,0,1,normal
8037,../fence.x,60,0.5,-32,0,90,0,1,normal
8038,../fence.x,-60,0.5,-24,0,90,0,1,normal
8039,../fence.x,60,0.5,-24,0,90,0,1,normal
8040,../fence.x,-60,0.5,-16,0,90,0,1,normal
8041,../fence.x,60,0.5,-16,0,90,0,1,normal
8042,../fence.x,-60,0.5,-8,0,90,0,1,normal
8043,../fence.x,60,0.5,-8,0,90,0,1,normal
8044,../fence.x,-60,0.5,0,0,90,0,1,normal
8045,../fence.x,60,0.5,0,0,90,0,1,normal
8046,../fence.x,-60,0.5,8,0,90,0,1,normal
8047,../fence.x,60,0.5,8,0,90,0,1,normal
8048,../fence.x,-60,0.5,16,0,90,0,1,normal
8049,../fence.x,60,0.5,16,0,90,0,1,normal
8050,../fence.x,-60,0.5,24,0,90,0,1,normal
8051,../fence.x,60,0.5,24,0,90,0,1,normal
8052,../fence.x,-60,0.5,32,0,90,0,1,normal
8053,../fence.x,60,0.5,32,0,90,0,1,normal
8054,../fence.x,-60,0.5,40,0,90,0,1,normal
8055,../fence.x,60,0.5,40,0,90,0,1,normal
8056,../fence.x,-60,0.5,48,0,90,0,1,normal
8057,../fence.x,60,0.5,48,0,90,0,1,normal
8058,../fence.x,-60,0.5,56,0,90,0,1,normal
8059,../fence.x,60,0.5,56,0,90,0,1,normal
