ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
8227,res/model/collision_wall/collision_wall_tall_collision.x,40,1.5,-40,0,90,0,1,Collision,n,
8228,res/model/collision_wall/collision_wall_tall_collision.x,48,1.5,-40,0,90,0,1,Collision,n,
8229,res/model/collision_wall/collision_wall_tall_collision.x,56,1.5,-40,0,90,0,1,Collision,n,
8230,res/model/collision_wall/collision_wall_tall_collision.x,-56,1.5,0,0,90,0,1,Collision,n,
8231,res/model/collision_wall/collision_wall_tall_collision.x,-48,1.5,0,0,90,0,1,Collision,n,
8232,res/model/collision_wall/collision_wall_tall_collision.x,-40,1.5,0,0,90,0,1,Collision,n,
8233,res/model/collision_wall/collision_wall_tall_collision.x,-32,1.5,0,0,90,0,1,Collision,n,
8234,res/model/collision_wall/collision_wall_tall_collision.x,-24,1.5,0,0,90,0,1,Collision,n,
8235,res/model/collision_wall/collision_wall_tall_collision.x,-16,1.5,0,0,90,0,1,Collision,n,
8236,res/model/collision_wall/collision_wall_tall_collision.x,-8,1.5,0,0,90,0,1,Collision,n,
8237,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n,
8238,res/model/collision_wall/collision_wall_tall_collision.x,8,1.5,0,0,90,0,1,Collision,n,
8239,res/model/collision_wall/collision_wall_tall_collision.x,16,1.5,0,0,90,0,1,Collision,n,
8240,res/model/collision_wall/collision_wall_tall_collision.x,24,1.5,0,0,90,0,1,Collision,n,
8241,res/model/collision_wall/collision_wall_tall_collision.x,32,1.5,0,0,90,0,1,Collision,n,
8242,res/model/collision_wall/collision_wall_tall_collision.x,40,1.5,0,0,90,0,1,Collision,n,
8243,res/model/collision_wall/collision_wall_tall_collision.x,48,1.5,0,0,90,0,1,Collision,n,
8244,res/model/collision_wall/collision_wall_tall_collision.x,56,1.5,0,0,90,0,1,Collision,n,
8245,res/model/collision_wall/collision_wall_tall_collision.x,-56,1.5,40,0,90,0,1,Collision,n,
8246,res/model/collision_wall/collision_wall_tall_collision.x,-48,1.5,40,0,90,0,1,Collision,n,
8247,res/model/collision_wall/collision_wall_tall_collision.x,-40,1.5,40,0,90,0,1,Collision,n,
8248,res/model/collision_wall/collision_wall_tall_collision.x,-32,1.5,40,0,90,0,1,Collision,n,
8249,res/model/collision_wall/collision_wall_tall_collision.x,-24,1.5,40,0,90,0,1,Collision,n,
8250,res/model/collision_wall/collision_wall_tall_collision.x,-16,1.5,40,0,90,0,1,Collision,n,
8251,res/model/collision_wall/collision_wall_tall_collision.x,-8,1.5,40,0,90,0,1,Collision,n,
8252,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,40,0,90,0,1,Collision,n,
8253,res/model/collision_wall/collision_wall_tall_collision.x,8,1.5,40,0,90,0,1,Collision,n,
8254,res/model/collision_wall/collision_wall_tall_collision.x,16,1.5,40,0,90,0,1,Collision,n,
8255,res/model/collision_wall/collision_wall_tall_collision.x,24,1.5,40,0,90,0,1,Collision,n,
8256,res/model/collision_wall/collision_wall_tall_collision.x,32,1.5,40,0,90,0,1,Collision,n,
8257,res/model/collision_wall/collision_wall_tall_collision.x,40,1.5,40,0,90,0,1,Collision,n,
8258,res/model/collision_wall/collision_wall_tall_collision.x,48,1.5,40,0,90,0,1,Collision,n,
8259,res/model/collision_wall/collision_wall_tall_collision.x,56,1.5,40,0,90,0,1,Collision,n,
8260,res/model/collision_wall/collision_wall_tall_collision.x,-56,1.5,80,0,90,0,1,Collision,n,
8261,res/model/collision_wall/collision_wall_tall_collision.x,-48,1.5,80,0,90,0,1,Collision,n,
8262,res/model/collision_wall/collision_wall_tall_collision.x,-40,1.5,80,0,90,0,1,Collision,n,
8263,res/model/collision_wall/collision_wall_tall_collision.x,-32,1.5,80,0,90,0,1,Collision,n,
8264,res/model/collision_wall/collision_wall_tall_collision.x,-24,1.5,80,0,90,0,1,Collision,n,
8265,res/model/collision_wall/collision_wall_tall_collision.x,-16,1.5,80,0,90,0,1,Collision,n,
8266,res/model/collision_wall/collision_wall_tall_collision.x,-8,1.5,80,0,90,0,1,Collision,n,
8267,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,80,0,90,0,1,Collision,n,
8268,res/model/collision_wall/collision_wall_tall_collision.x,8,1.5,80,0,90,0,1,Collision,n,
8269,res/model/collision_wall/collision_wall_tall_collision.x,16,1.5,80,0,90,0,1,Collision,n,
8270,res/model/collision_wall/collision_wall_tall_collision.x,24,1.5,80,0,90,0,1,Collision,n,
8271,res/model/collision_wall/collision_wall_tall_collision.x,32,1.5,80,0,90,0,1,Collision,n,
8272,res/model/collision_wall/collision_wall_tall_collision.x,40,1.5,80,0,90,0,1,Collision,n,
8273,res/model/collision_wall/collision_wall_tall_collision.x,48,1.5,80,0,90,0,1,Collision,n,
8274,res/model/collision_wall/collision_wall_tall_collision.x,56,1.5,80,0,90,0,1,Collision,n,
3501,res/model/cubeWoodSmall/cube_wood_small_collision.x,-45,0,-90,0,0,0,1,Collision,n,
3502,res/model/cubeWoodSmall/cube_wood_small_collision.x,45,0,-90,0,0,0,1,Collision,n,
3503,res/model/cubeWoodSmall/cube_wood_small_collision.x,-45,0,-35,0,0,0,1,Collision,n,
3504,res/model/cubeWoodSmall/cube_wood_small_collision.x,45,0,-35,0,0,0,1,Collision,n,
3505,res/model/cubeWoodSmall/cube_wood_small_collision.x,-45,0,35,0,0,0,1,Collision,n,
3506,res/model/cubeWoodSmall/cube_wood_small_collision.x,45,0,35,0,0,0,1,Collision,n,
3507,res/model/cubeWoodSmall/cube_wood_small_collision.x,16,0,20,0,0,0,1,Collision,n,
3508,res/model/cubeWoodSmall/cube_wood_small_collision.x,24,0,20,0,0,0,1,Collision,n,
3509,res/model/cubeWoodSmall/cube_wood_small_collision.x,-6,0,-30,0,0,0,1,Collision,n,
3510,res/model/cubeWoodSmall/cube_wood_small_collision.x,6,0,-30,0,0,0,1,Collision,n,
3511,res/model/collision_moving_platform.x,0,0.4,30,0,0,0,1,Collision,y,
3512,res/model/collision_moving_platform.x,0,0.4,55,0,0,0,1,Collision,y,
3513,res/model/collision_moving_platform.x,0,0.4,-55,0,0,0,1,Collision,y,
3601,res/model/static_platform/static_platform_2x2_collision.x,0,3.0,-55,0,0,0,1,Collision,n,
3602,res/model/static_platform/static_platform_2x2_collision.x,0,4.0,-35,0,0,0,1,Collision,n,
3603,res/model/static_platform/static_platform_2x2_collision.x,0,4.0,55,0,0,0,1,Collision,n,
3701,res/model/plateLava.x,-30,0.02,-55,0,0,0,0.4,NonCollision,n,
3702,res/model/plateLava.x,30,0.02,-55,0,0,0,0.4,NonCollision,n,
3703,res/model/plateLava.x,-30,0.02,45,0,0,0,0.4,NonCollision,n,
3704,res/model/plateLava.x,30,0.02,45,0,0,0,0.4,NonCollision,n,
3801,res/model/tree2Physics/tree_cylinder_collision.x,0,0,-10,0,0,0,1,Collision,n,
8301,res/model/collision_wall/collision_wall_collision.x,20,1.5,20,0,90,0,1,Collision,y,
11001,res/model/attack_block/attack_wall.x,0,1.5,-30,0,0,0,2,Collision,y,
