ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType,PlacementCsv
3523,../static_platform/static_platform_2x2.x,-9.0,1.2,-37.0,0,0,0,1,meshmix2,
3524,../static_platform/static_platform_2x2.x,1.0,1.0,-31.0,0,0,0,1,meshmix2,
3525,../static_platform/static_platform_2x2.x,7.0,1.0,-31.0,0,0,0,1,meshmix2,
3526,../static_platform/static_platform_2x2.x,1.0,1.0,-25.0,0,0,0,1,meshmix2,
3527,../static_platform/static_platform_2x2.x,7.0,1.0,-25.0,0,0,0,1,meshmix2,
3528,../static_platform/static_platform_2x2.x,17.0,1.2,-19.0,0,0,0,1,meshmix2,
3529,../static_platform/static_platform_2x2.x,23.0,1.2,-19.0,0,0,0,1,meshmix2,
3530,../static_platform/static_platform_2x2.x,17.0,1.2,-13.0,0,0,0,1,meshmix2,
3531,../static_platform/static_platform_2x2.x,23.0,1.2,-13.0,0,0,0,1,meshmix2,
3532,../static_platform/static_platform_2x2.x,33.0,1.0,-7.0,0,0,0,1,meshmix2,
3533,../static_platform/static_platform_2x2.x,39.0,1.0,-7.0,0,0,0,1,meshmix2,
3534,../static_platform/static_platform_2x2.x,33.0,1.0,-1.0,0,0,0,1,meshmix2,
3535,../static_platform/static_platform_2x2.x,39.0,1.0,-1.0,0,0,0,1,meshmix2,
3536,../static_platform/static_platform_2x2.x,41.0,1.2,7.0,0,0,0,1,meshmix2,
3537,../static_platform/static_platform_2x2.x,47.0,1.2,7.0,0,0,0,1,meshmix2,
3538,../static_platform/static_platform_2x2.x,41.0,1.2,13.0,0,0,0,1,meshmix2,
3539,../static_platform/static_platform_2x2.x,47.0,1.2,13.0,0,0,0,1,meshmix2,
3540,../static_platform/static_platform_2x2.x,25.0,1.0,19.0,0,0,0,1,meshmix2,
3541,../static_platform/static_platform_2x2.x,31.0,1.0,19.0,0,0,0,1,meshmix2,
3542,../static_platform/static_platform_2x2.x,25.0,1.0,25.0,0,0,0,1,meshmix2,
3543,../static_platform/static_platform_2x2.x,31.0,1.0,25.0,0,0,0,1,meshmix2,
3544,../static_platform/static_platform_2x2.x,9.0,1.2,31.0,0,0,0,1,meshmix2,
3545,../static_platform/static_platform_2x2.x,15.0,1.2,31.0,0,0,0,1,meshmix2,
3546,../static_platform/static_platform_2x2.x,9.0,1.2,37.0,0,0,0,1,meshmix2,
3547,../static_platform/static_platform_2x2.x,15.0,1.2,37.0,0,0,0,1,meshmix2,
3548,../static_platform/static_platform_2x2.x,-7.0,1.0,43.0,0,0,0,1,meshmix2,
3549,../static_platform/static_platform_2x2.x,-1.0,1.0,43.0,0,0,0,1,meshmix2,
3550,../static_platform/static_platform_2x2.x,-7.0,1.0,49.0,0,0,0,1,meshmix2,
3551,../static_platform/static_platform_2x2.x,-1.0,1.0,49.0,0,0,0,1,meshmix2,
3552,../static_platform/static_platform_2x2.x,-11.0,1.2,59.0,0,0,0,1,meshmix2,
3553,../static_platform/static_platform_2x2.x,-5.0,1.2,59.0,0,0,0,1,meshmix2,
3554,../static_platform/static_platform_2x2.x,-11.0,1.2,65.0,0,0,0,1,meshmix2,
3555,../static_platform/static_platform_2x2.x,-5.0,1.2,65.0,0,0,0,1,meshmix2,
3556,../static_platform/static_platform_2x2.x,-3.0,1.0,77.0,0,0,0,1,meshmix2,
3557,../static_platform/static_platform_2x2.x,3.0,1.0,77.0,0,0,0,1,meshmix2,
3558,../static_platform/static_platform_2x2.x,-3.0,1.0,83.0,0,0,0,1,meshmix2,
3559,../static_platform/static_platform_2x2.x,3.0,1.0,83.0,0,0,0,1,meshmix2,
3560,../static_platform/static_platform_2x2.x,-3.0,1.2,93.0,0,0,0,1,meshmix2,
3561,../static_platform/static_platform_2x2.x,3.0,1.2,93.0,0,0,0,1,meshmix2,
3562,../static_platform/static_platform_2x2.x,-3.0,1.2,99.0,0,0,0,1,meshmix2,
3563,../static_platform/static_platform_2x2.x,3.0,1.2,99.0,0,0,0,1,meshmix2,
3601,../static_platform/static_platform_2x2.x,-12.0,3.0,-40.0,0,0,0,1,meshmix2,
3602,../static_platform/static_platform_2x2.x,28.0,3.0,22.0,0,0,0,1,meshmix2,
3603,../static_platform/static_platform_2x2.x,0.0,3.0,96.0,0,0,0,1,meshmix2,
3580,../collision_moving_platform/collision_moving_platform.x,0.0,0.4,106.0,0,0,0,1,meshmix2,
3581,../collision_moving_platform/collision_moving_platform.x,28.0,1.4,22.0,0,0,0,1,meshmix2,
3582,../collision_moving_platform/collision_moving_platform.x,4.0,1.0,40.0,0,0,0,1,meshmix2,
3701,../plateLava.x,-20.0,1.22,-84.0,0,0,0,0.4,meshmix2,
3702,../plateLava.x,-32.0,1.02,-48.0,0,0,0,0.4,meshmix2,
3703,../plateLava.x,40.0,1.02,0.0,0,0,0,0.4,meshmix2,
3704,../plateLava.x,2.0,1.02,50.0,0,0,0,0.4,meshmix2,
3801,../tree2/lemonTree.x,8,1.0,-24,0,0,0,1,normal,
3401,../cubeWoodSmall/cube_wood_small.x,2.0,1.0,-98.0,0,0,0,1,normal,
3402,../cubeWoodSmall/cube_wood_small.x,-2.0,1.0,-98.0,0,0,0,1,normal,
3403,../cubeWoodSmall/cube_wood_small.x,-32.0,1.0,-73.0,0,0,0,1,normal,
3404,../cubeWoodSmall/cube_wood_small.x,12.0,1.2,36.0,0,0,0,1,normal,
3405,../cubeWoodSmall/cube_wood_small.x,-4.0,1.0,49.0,0,0,0,1,normal,
3406,../cubeWoodSmall/cube_wood_small.x,0.0,1.0,83.0,0,0,0,1,normal,
3407,../cubeWoodSmall/cube_wood_small.x,44.0,0.0,116.0,0,0,0,1,normal,
3408,../cubeWoodSmall/cube_wood_small.x,52.0,0.0,116.0,0,0,0,1,normal,
3409,../cubeWoodSmall/cube_wood_small.x,-48.0,0.0,-117.0,0,0,0,1,normal,
3410,../cubeWoodSmall/cube_wood_small.x,-32.0,0.0,-117.0,0,0,0,1,normal,
11001,../attack_block/attack_wall.x,-40.0,1.5,-117.0,0,0,0,2,meshmix2,
8301,../collision_wall/collision_wall.x,48.0,1.5,116.0,0,90,0,1,meshmix2,
8000,../fence.x,-56,0.5,-120,0,0,0,1,normal,
8015,../fence.x,-56,0.5,120,0,0,0,1,normal,
8001,../fence.x,-48,0.5,-120,0,0,0,1,normal,
8016,../fence.x,-48,0.5,120,0,0,0,1,normal,
8002,../fence.x,-40,0.5,-120,0,0,0,1,normal,
8017,../fence.x,-40,0.5,120,0,0,0,1,normal,
8003,../fence.x,-32,0.5,-120,0,0,0,1,normal,
8018,../fence.x,-32,0.5,120,0,0,0,1,normal,
8004,../fence.x,-24,0.5,-120,0,0,0,1,normal,
8019,../fence.x,-24,0.5,120,0,0,0,1,normal,
8005,../fence.x,-16,0.5,-120,0,0,0,1,normal,
8020,../fence.x,-16,0.5,120,0,0,0,1,normal,
8006,../fence.x,-8,0.5,-120,0,0,0,1,normal,
8021,../fence.x,-8,0.5,120,0,0,0,1,normal,
8007,../fence.x,0,0.5,-120,0,0,0,1,normal,
8022,../fence.x,0,0.5,120,0,0,0,1,normal,
8008,../fence.x,8,0.5,-120,0,0,0,1,normal,
8023,../fence.x,8,0.5,120,0,0,0,1,normal,
8009,../fence.x,16,0.5,-120,0,0,0,1,normal,
8024,../fence.x,16,0.5,120,0,0,0,1,normal,
8010,../fence.x,24,0.5,-120,0,0,0,1,normal,
8025,../fence.x,24,0.5,120,0,0,0,1,normal,
8011,../fence.x,32,0.5,-120,0,0,0,1,normal,
8026,../fence.x,32,0.5,120,0,0,0,1,normal,
8012,../fence.x,40,0.5,-120,0,0,0,1,normal,
8027,../fence.x,40,0.5,120,0,0,0,1,normal,
8013,../fence.x,48,0.5,-120,0,0,0,1,normal,
8028,../fence.x,48,0.5,120,0,0,0,1,normal,
8014,../fence.x,56,0.5,-120,0,0,0,1,normal,
8029,../fence.x,56,0.5,120,0,0,0,1,normal,
8030,../fence.x,-60,0.5,-116,0,90,0,1,normal,
8060,../fence.x,60,0.5,-116,0,90,0,1,normal,
8031,../fence.x,-60,0.5,-108,0,90,0,1,normal,
8061,../fence.x,60,0.5,-108,0,90,0,1,normal,
8032,../fence.x,-60,0.5,-100,0,90,0,1,normal,
8062,../fence.x,60,0.5,-100,0,90,0,1,normal,
8033,../fence.x,-60,0.5,-92,0,90,0,1,normal,
8063,../fence.x,60,0.5,-92,0,90,0,1,normal,
8034,../fence.x,-60,0.5,-84,0,90,0,1,normal,
8064,../fence.x,60,0.5,-84,0,90,0,1,normal,
8035,../fence.x,-60,0.5,-76,0,90,0,1,normal,
8065,../fence.x,60,0.5,-76,0,90,0,1,normal,
8036,../fence.x,-60,0.5,-68,0,90,0,1,normal,
8066,../fence.x,60,0.5,-68,0,90,0,1,normal,
8037,../fence.x,-60,0.5,-60,0,90,0,1,normal,
8067,../fence.x,60,0.5,-60,0,90,0,1,normal,
8038,../fence.x,-60,0.5,-52,0,90,0,1,normal,
8068,../fence.x,60,0.5,-52,0,90,0,1,normal,
8039,../fence.x,-60,0.5,-44,0,90,0,1,normal,
8069,../fence.x,60,0.5,-44,0,90,0,1,normal,
8040,../fence.x,-60,0.5,-36,0,90,0,1,normal,
8070,../fence.x,60,0.5,-36,0,90,0,1,normal,
8041,../fence.x,-60,0.5,-28,0,90,0,1,normal,
8071,../fence.x,60,0.5,-28,0,90,0,1,normal,
8042,../fence.x,-60,0.5,-20,0,90,0,1,normal,
8072,../fence.x,60,0.5,-20,0,90,0,1,normal,
8043,../fence.x,-60,0.5,-12,0,90,0,1,normal,
8073,../fence.x,60,0.5,-12,0,90,0,1,normal,
8044,../fence.x,-60,0.5,-4,0,90,0,1,normal,
8074,../fence.x,60,0.5,-4,0,90,0,1,normal,
8045,../fence.x,-60,0.5,4,0,90,0,1,normal,
8075,../fence.x,60,0.5,4,0,90,0,1,normal,
8046,../fence.x,-60,0.5,12,0,90,0,1,normal,
8076,../fence.x,60,0.5,12,0,90,0,1,normal,
8047,../fence.x,-60,0.5,20,0,90,0,1,normal,
8077,../fence.x,60,0.5,20,0,90,0,1,normal,
8048,../fence.x,-60,0.5,28,0,90,0,1,normal,
8078,../fence.x,60,0.5,28,0,90,0,1,normal,
8049,../fence.x,-60,0.5,36,0,90,0,1,normal,
8079,../fence.x,60,0.5,36,0,90,0,1,normal,
8050,../fence.x,-60,0.5,44,0,90,0,1,normal,
8080,../fence.x,60,0.5,44,0,90,0,1,normal,
8051,../fence.x,-60,0.5,52,0,90,0,1,normal,
8081,../fence.x,60,0.5,52,0,90,0,1,normal,
8052,../fence.x,-60,0.5,60,0,90,0,1,normal,
8082,../fence.x,60,0.5,60,0,90,0,1,normal,
8053,../fence.x,-60,0.5,68,0,90,0,1,normal,
8083,../fence.x,60,0.5,68,0,90,0,1,normal,
8054,../fence.x,-60,0.5,76,0,90,0,1,normal,
8084,../fence.x,60,0.5,76,0,90,0,1,normal,
8055,../fence.x,-60,0.5,84,0,90,0,1,normal,
8085,../fence.x,60,0.5,84,0,90,0,1,normal,
8056,../fence.x,-60,0.5,92,0,90,0,1,normal,
8086,../fence.x,60,0.5,92,0,90,0,1,normal,
8057,../fence.x,-60,0.5,100,0,90,0,1,normal,
8087,../fence.x,60,0.5,100,0,90,0,1,normal,
8058,../fence.x,-60,0.5,108,0,90,0,1,normal,
8088,../fence.x,60,0.5,108,0,90,0,1,normal,
8059,../fence.x,-60,0.5,116,0,90,0,1,normal,
8089,../fence.x,60,0.5,116,0,90,0,1,normal,
9100,../base/base_rock2.x,-70.0,0,-112.0,0,20.0,0,1.2,normal,
9101,../base/base_rock1.x,68.0,0,-105.0,0,340.0,0,1.1,normal,
9102,../base/base_rock2.x,-66.0,0,-60.0,0,120.0,0,0.9,normal,
9103,../base/base_rock1.x,66.5,0,-55.0,0,250.0,0,1.05,normal,
9104,../base/base_rock2.x,-68.0,0,30.0,0,300.0,0,1.0,normal,
9105,../base/base_rock1.x,67.0,0,35.0,0,180.0,0,1.15,normal,
9106,../base/base_rock2.x,-69.5,0,105.0,0,40.0,0,1.25,normal,
9107,../base/base_rock1.x,68.5,0,110.0,0,200.0,0,1.0,normal,
9200,../grass/grass.x,0,0,0,0,0,0,1,instancing,../grass/grass3-4.csv
9201,../tree2/lemonTree.Instancing.x,0,0,0,0,0,0,1,instancing,../tree2/lemonTree.Instancing.3-4.csv
