ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType,PlacementCsv
3702,../plateLava.x,-54,0.02,-71,0,0,0,1.6,meshmix2,
3703,../plateLava.x,-54,0.02,-60,0,0,0,1.6,meshmix2,
3704,../plateLava.x,-54,0.02,-49,0,0,0,1.6,meshmix2,
3705,../plateLava.x,-54,0.02,-38,0,0,0,1.6,meshmix2,
3706,../plateLava.x,-54,0.02,-27,0,0,0,1.6,meshmix2,
3707,../plateLava.x,-54,0.02,-16,0,0,0,1.6,meshmix2,
3708,../plateLava.x,-54,0.02,6,0,0,0,1.6,meshmix2,
3709,../plateLava.x,-54,0.02,17,0,0,0,1.6,meshmix2,
3710,../plateLava.x,-54,0.02,28,0,0,0,1.6,meshmix2,
3711,../plateLava.x,-54,0.02,39,0,0,0,1.6,meshmix2,
3712,../plateLava.x,-54,0.02,50,0,0,0,1.6,meshmix2,
3713,../plateLava.x,-54,0.02,61,0,0,0,1.6,meshmix2,
3714,../plateLava.x,-54,0.02,72,0,0,0,1.6,meshmix2,
3715,../plateLava.x,-54,0.02,83,0,0,0,1.6,meshmix2,
3716,../plateLava.x,-43,0.02,-82,0,0,0,1.6,meshmix2,
3717,../plateLava.x,-43,0.02,-71,0,0,0,1.6,meshmix2,
3718,../plateLava.x,-43,0.02,-60,0,0,0,1.6,meshmix2,
3719,../plateLava.x,-43,0.02,-49,0,0,0,1.6,meshmix2,
3720,../plateLava.x,-43,0.02,-38,0,0,0,1.6,meshmix2,
3721,../plateLava.x,-43,0.02,-27,0,0,0,1.6,meshmix2,
3722,../plateLava.x,-43,0.02,-16,0,0,0,1.6,meshmix2,
3723,../plateLava.x,-43,0.02,-5,0,0,0,1.6,meshmix2,
3724,../plateLava.x,-43,0.02,6,0,0,0,1.6,meshmix2,
3725,../plateLava.x,-43,0.02,17,0,0,0,1.6,meshmix2,
3726,../plateLava.x,-43,0.02,28,0,0,0,1.6,meshmix2,
3727,../plateLava.x,-43,0.02,39,0,0,0,1.6,meshmix2,
3728,../plateLava.x,-43,0.02,50,0,0,0,1.6,meshmix2,
3729,../plateLava.x,-43,0.02,61,0,0,0,1.6,meshmix2,
3730,../plateLava.x,-43,0.02,72,0,0,0,1.6,meshmix2,
3731,../plateLava.x,-43,0.02,83,0,0,0,1.6,meshmix2,
3732,../plateLava.x,-32,0.02,-38,0,0,0,1.6,meshmix2,
3733,../plateLava.x,-32,0.02,-27,0,0,0,1.6,meshmix2,
3734,../plateLava.x,-32,0.02,-16,0,0,0,1.6,meshmix2,
3735,../plateLava.x,-32,0.02,-5,0,0,0,1.6,meshmix2,
3736,../plateLava.x,-32,0.02,6,0,0,0,1.6,meshmix2,
3737,../plateLava.x,-32,0.02,17,0,0,0,1.6,meshmix2,
3738,../plateLava.x,-32,0.02,28,0,0,0,1.6,meshmix2,
3739,../plateLava.x,-32,0.02,39,0,0,0,1.6,meshmix2,
3740,../plateLava.x,-32,0.02,72,0,0,0,1.6,meshmix2,
3741,../plateLava.x,-32,0.02,83,0,0,0,1.6,meshmix2,
3742,../plateLava.x,-21,0.02,-27,0,0,0,1.6,meshmix2,
3743,../plateLava.x,-21,0.02,-16,0,0,0,1.6,meshmix2,
3744,../plateLava.x,-21,0.02,-5,0,0,0,1.6,meshmix2,
3745,../plateLava.x,-21,0.02,6,0,0,0,1.6,meshmix2,
3746,../plateLava.x,-21,0.02,17,0,0,0,1.6,meshmix2,
3747,../plateLava.x,-21,0.02,28,0,0,0,1.6,meshmix2,
3748,../plateLava.x,-21,0.02,72,0,0,0,1.6,meshmix2,
3749,../plateLava.x,-21,0.02,83,0,0,0,1.6,meshmix2,
3750,../plateLava.x,-10,0.02,-60,0,0,0,1.6,meshmix2,
3751,../plateLava.x,-10,0.02,-49,0,0,0,1.6,meshmix2,
3752,../plateLava.x,-10,0.02,-27,0,0,0,1.6,meshmix2,
3753,../plateLava.x,-10,0.02,-16,0,0,0,1.6,meshmix2,
3754,../plateLava.x,-10,0.02,-5,0,0,0,1.6,meshmix2,
3755,../plateLava.x,-10,0.02,6,0,0,0,1.6,meshmix2,
3756,../plateLava.x,-10,0.02,17,0,0,0,1.6,meshmix2,
3757,../plateLava.x,-10,0.02,28,0,0,0,1.6,meshmix2,
3758,../plateLava.x,-10,0.02,83,0,0,0,1.6,meshmix2,
3759,../plateLava.x,1,0.02,-82,0,0,0,1.6,meshmix2,
3760,../plateLava.x,1,0.02,-71,0,0,0,1.6,meshmix2,
3761,../plateLava.x,1,0.02,-60,0,0,0,1.6,meshmix2,
3762,../plateLava.x,1,0.02,-49,0,0,0,1.6,meshmix2,
3763,../plateLava.x,1,0.02,-16,0,0,0,1.6,meshmix2,
3764,../plateLava.x,1,0.02,-5,0,0,0,1.6,meshmix2,
3765,../plateLava.x,1,0.02,6,0,0,0,1.6,meshmix2,
3766,../plateLava.x,1,0.02,17,0,0,0,1.6,meshmix2,
3767,../plateLava.x,1,0.02,50,0,0,0,1.6,meshmix2,
3768,../plateLava.x,1,0.02,61,0,0,0,1.6,meshmix2,
3769,../plateLava.x,12,0.02,-82,0,0,0,1.6,meshmix2,
3770,../plateLava.x,12,0.02,-71,0,0,0,1.6,meshmix2,
3771,../plateLava.x,12,0.02,-60,0,0,0,1.6,meshmix2,
3772,../plateLava.x,12,0.02,-49,0,0,0,1.6,meshmix2,
3773,../plateLava.x,12,0.02,-38,0,0,0,1.6,meshmix2,
3774,../plateLava.x,12,0.02,-5,0,0,0,1.6,meshmix2,
3775,../plateLava.x,12,0.02,6,0,0,0,1.6,meshmix2,
3776,../plateLava.x,12,0.02,39,0,0,0,1.6,meshmix2,
3777,../plateLava.x,12,0.02,50,0,0,0,1.6,meshmix2,
3778,../plateLava.x,12,0.02,61,0,0,0,1.6,meshmix2,
3779,../plateLava.x,12,0.02,72,0,0,0,1.6,meshmix2,
3780,../plateLava.x,23,0.02,-82,0,0,0,1.6,meshmix2,
3781,../plateLava.x,23,0.02,-71,0,0,0,1.6,meshmix2,
3782,../plateLava.x,23,0.02,-60,0,0,0,1.6,meshmix2,
3783,../plateLava.x,23,0.02,-49,0,0,0,1.6,meshmix2,
3784,../plateLava.x,23,0.02,-38,0,0,0,1.6,meshmix2,
3785,../plateLava.x,23,0.02,-5,0,0,0,1.6,meshmix2,
3786,../plateLava.x,23,0.02,6,0,0,0,1.6,meshmix2,
3787,../plateLava.x,23,0.02,39,0,0,0,1.6,meshmix2,
3788,../plateLava.x,23,0.02,50,0,0,0,1.6,meshmix2,
3789,../plateLava.x,23,0.02,61,0,0,0,1.6,meshmix2,
3790,../plateLava.x,23,0.02,72,0,0,0,1.6,meshmix2,
3791,../plateLava.x,23,0.02,83,0,0,0,1.6,meshmix2,
3792,../plateLava.x,34,0.02,-82,0,0,0,1.6,meshmix2,
3793,../plateLava.x,34,0.02,-71,0,0,0,1.6,meshmix2,
3794,../plateLava.x,34,0.02,-60,0,0,0,1.6,meshmix2,
3795,../plateLava.x,34,0.02,-49,0,0,0,1.6,meshmix2,
3796,../plateLava.x,34,0.02,-38,0,0,0,1.6,meshmix2,
3797,../plateLava.x,34,0.02,-27,0,0,0,1.6,meshmix2,
3798,../plateLava.x,34,0.02,28,0,0,0,1.6,meshmix2,
3799,../plateLava.x,34,0.02,39,0,0,0,1.6,meshmix2,
3800,../plateLava.x,34,0.02,50,0,0,0,1.6,meshmix2,
3801,../plateLava.x,34,0.02,61,0,0,0,1.6,meshmix2,
3802,../plateLava.x,34,0.02,72,0,0,0,1.6,meshmix2,
3803,../plateLava.x,34,0.02,83,0,0,0,1.6,meshmix2,
3804,../plateLava.x,45,0.02,-82,0,0,0,1.6,meshmix2,
3805,../plateLava.x,45,0.02,-71,0,0,0,1.6,meshmix2,
3806,../plateLava.x,45,0.02,-60,0,0,0,1.6,meshmix2,
3807,../plateLava.x,45,0.02,-49,0,0,0,1.6,meshmix2,
3808,../plateLava.x,45,0.02,-38,0,0,0,1.6,meshmix2,
3809,../plateLava.x,45,0.02,-27,0,0,0,1.6,meshmix2,
3810,../plateLava.x,45,0.02,-16,0,0,0,1.6,meshmix2,
3811,../plateLava.x,45,0.02,17,0,0,0,1.6,meshmix2,
3812,../plateLava.x,45,0.02,28,0,0,0,1.6,meshmix2,
3813,../plateLava.x,45,0.02,39,0,0,0,1.6,meshmix2,
3814,../plateLava.x,45,0.02,50,0,0,0,1.6,meshmix2,
3815,../plateLava.x,45,0.02,61,0,0,0,1.6,meshmix2,
3816,../plateLava.x,45,0.02,72,0,0,0,1.6,meshmix2,
3817,../plateLava.x,45,0.02,83,0,0,0,1.6,meshmix2,
3818,../plateLava.x,56,0.02,-82,0,0,0,1.6,meshmix2,
3819,../plateLava.x,56,0.02,-71,0,0,0,1.6,meshmix2,
3820,../plateLava.x,56,0.02,-49,0,0,0,1.6,meshmix2,
3821,../plateLava.x,56,0.02,-38,0,0,0,1.6,meshmix2,
3822,../plateLava.x,56,0.02,-27,0,0,0,1.6,meshmix2,
3823,../plateLava.x,56,0.02,-16,0,0,0,1.6,meshmix2,
3824,../plateLava.x,56,0.02,-5,0,0,0,1.6,meshmix2,
3825,../plateLava.x,56,0.02,6,0,0,0,1.6,meshmix2,
3826,../plateLava.x,56,0.02,17,0,0,0,1.6,meshmix2,
3827,../plateLava.x,56,0.02,28,0,0,0,1.6,meshmix2,
3828,../plateLava.x,56,0.02,39,0,0,0,1.6,meshmix2,
3829,../plateLava.x,56,0.02,50,0,0,0,1.6,meshmix2,
3830,../plateLava.x,56,0.02,72,0,0,0,1.6,meshmix2,
3831,../plateLava.x,56,0.02,83,0,0,0,1.6,meshmix2,
3501,../collision_moving_platform/collision_moving_platform.x,-29.5,0.4,-74.0,0,0,0,1,meshmix2,
3502,../collision_moving_platform/collision_moving_platform.x,37.0,0.4,9.0,0,0,0,1,meshmix2,
11001,../attack_block/attack_wall.x,6.0,1.5,-30.0,0,90,0,2,meshmix2,
8301,../collision_wall/collision_wall.x,2.0,1.5,92.0,0,90,0,1,meshmix2,
3890,../tree2/lemonTree.x,-22.0,0.4,-44.0,0,0,0,1,normal,
7000,../SkySphere_night/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal,
9001,../grass/grass.x,0,0,0,0,0,0,1,instancing,stage14_grass.csv
9003,../base/base_rock1.x,0,0,0,0,0,0,1,instancing,stage14_rocks1.csv
9004,../base/base_rock2.x,0,0,0,0,0,0,1,instancing,stage14_rocks2.csv
